name,economy (mpg),cylinders,displacement (cc),power (hp),weight (lb),0-60 mph (s),year
21360,18.9,3,353,268,1943,23.8,147
21361,21.3,4,420,166,2033,18.9,112
21362,13.0,9,377,240,4397,31.4,122
21363,48.5,4,519,60,5781,9.3,122
21364,51.3,10,201,244,3019,32.4,125
21365,38.8,10,188,236,4219,27.1,141
21366,27.5,4,119,279,4291,22.3,87
21367,47.5,8,528,88,1761,31.5,149
21368,27.2,3,378,188,1739,20.7,104
21369,38.4,5,406,76,4874,21.6,80
21370,30.2,3,105,250,5229,15.5,137
21371,48.9,8,349,70,3034,10.9,114
21372,10.6,4,350,198,1431,32.3,145
21373,24.2,4,439,64,4792,16.2,120
21374,47.1,9,510,267,5267,22.7,78
21375,31.6,7,366,86,5910,23.1,98
21376,10.0,9,133,270,4729,14.9,133
21377,14.8,3,229,189,1523,21.6,87
21378,17.4,9,331,129,3193,23.8,111
21379,21.0,6,97,112,1848,27.9,145
21380,30.1,5,474,58,5764,29.2,99
21381,9.4,5,491,154,1379,9.3,73
21382,37.8,10,141,152,5168,20.8,119
21383,49.4,6,447,230,2460,30.8,115
21384,36.6,9,175,185,5076,27.8,101
21385,9.2,7,259,176,3405,30.1,72
21386,38.5,7,329,189,4371,19.8,100
21387,13.5,6,214,144,1972,17.4,71
21388,8.7,7,92,168,2846,22.2,125
21389,36.1,8,399,160,5681,23.2,87
21390,20.9,9,97,90,4076,28.2,110
21391,26.6,10,418,83,2568,14.2,145
21392,34.3,3,99,179,6203,16.0,96
21393,23.0,10,259,145,2018,17.3,72
21394,16.7,5,163,203,1845,18.5,106
21395,44.2,8,93,192,4108,25.2,87
21396,33.8,7,209,105,3181,27.9,148
21397,37.2,7,280,199,5662,32.4,149
21398,48.8,4,320,205,2859,30.4,121
21399,38.5,8,430,213,6119,13.2,90
21400,44.3,4,485,89,2541,11.0,86
21401,41.1,4,102,213,2380,27.6,104
21402,45.3,5,233,58,1476,23.8,109
21403,30.1,3,271,276,2591,23.4,127
21404,52.6,8,388,202,4586,25.4,98
21405,20.6,6,167,237,3553,21.8,84
21406,16.3,3,84,146,3889,16.8,137
21407,47.0,8,77,118,2715,15.3,113
21408,35.0,3,244,228,2955,32.3,89
21409,39.9,6,526,258,4893,32.6,135
21410,47.2,6,104,199,3430,13.4,105
21411,21.8,7,465,62,4891,25.1,72
21412,53.9,8,93,101,5538,26.4,105
21413,12.3,5,434,83,2517,21.3,114
21414,16.7,3,352,61,4733,27.1,122
21415,37.1,6,239,172,3193,8.7,117
21416,12.6,5,220,121,2013,20.0,136
21417,45.1,8,507,112,4346,25.8,127
21418,10.2,4,357,69,1533,19.4,83
21419,10.7,3,344,73,2969,13.2,80
21420,48.4,10,179,53,2181,8.6,95
21421,17.4,10,287,94,5101,15.9,117
21422,22.9,6,518,204,1647,10.0,116
21423,42.2,8,404,64,6158,23.8,119
21424,42.2,10,517,54,4137,30.0,144
21425,22.4,4,257,263,2849,9.9,72
21426,45.1,5,125,200,3906,16.7,100
21427,12.3,7,89,206,5633,9.9,144
21428,14.2,3,318,126,2921,30.9,74
21429,44.8,5,437,90,4841,16.1,110
21430,44.7,9,502,210,1339,15.8,70
21431,39.0,10,458,80,4474,21.0,123
21432,26.3,5,398,123,6190,26.0,123
21433,39.9,8,395,132,5869,25.4,129
21434,15.6,5,491,58,3091,17.5,103
21435,26.7,4,197,273,3223,27.1,120
21436,47.2,5,333,191,3465,16.8,151
21437,11.5,10,296,70,2782,29.1,111
21438,49.9,4,338,140,3776,9.0,92
21439,43.1,4,400,278,3404,29.7,73
21440,53.0,8,86,150,3238,28.3,96
21441,31.3,8,354,249,2882,13.3,118
21442,10.2,3,306,51,3030,15.5,134
21443,47.4,7,398,205,4911,24.7,114
21444,13.3,6,473,51,3302,29.4,89
21445,24.7,10,529,229,2502,31.2,133
21446,30.6,5,436,279,2185,12.9,146
21447,21.8,3,273,245,5780,8.8,86
21448,16.3,5,375,86,1700,25.3,135
21449,19.5,10,507,193,4683,22.4,98
21450,9.4,10,128,71,4967,26.4,150
21451,9.0,10,384,85,2338,27.5,122
21452,20.8,10,317,180,1749,21.1,150
21453,25.2,10,304,256,1606,32.7,104
21454,23.4,6,287,226,4335,16.1,72
21455,17.4,4,74,109,1552,23.6,87
21456,42.1,6,398,225,5832,20.0,136
21457,34.7,8,169,108,4242,28.6,84
21458,12.8,10,295,127,5202,29.2,92
21459,8.5,3,493,249,1774,9.7,132
21460,34.8,5,136,76,2663,9.0,151
21461,49.0,3,176,272,4947,25.3,139
21462,28.1,3,82,67,1649,14.0,116
21463,30.0,4,92,262,3027,32.3,86
21464,9.6,6,173,99,3042,10.3,146
21465,26.8,10,168,139,3659,25.8,97
21466,19.7,4,220,272,5562,20.6,143
21467,10.6,3,498,96,2138,16.2,135
21468,10.6,10,162,69,3576,17.5,139
21469,16.1,8,351,59,3469,15.5,130
21470,19.0,4,127,198,3459,9.4,75
21471,53.9,3,479,237,2896,31.5,108
21472,50.2,6,217,152,1223,28.8,81
21473,35.2,10,505,89,6097,16.7,98
21474,37.2,9,416,204,1439,8.9,147
21475,41.4,8,456,252,4299,13.9,95
21476,37.4,7,274,187,4069,16.7,122
21477,10.0,3,79,118,5379,19.6,144
21478,43.2,9,197,275,5960,23.2,146
21479,23.0,5,190,65,5749,11.0,114
21480,50.2,9,364,176,5872,15.9,93
21481,24.1,6,327,62,3303,18.0,147
21482,51.3,3,201,163,4469,17.0,72
21483,16.9,3,507,197,2073,17.9,110
21484,28.5,6,493,74,6226,31.6,99
21485,28.0,9,150,52,4748,30.4,76
21486,18.9,9,311,101,2972,32.8,92
21487,9.6,8,152,243,5445,22.8,78
21488,22.5,8,360,95,3328,9.3,128
21489,50.4,9,524,254,2961,8.1,82
21490,37.9,10,495,273,4267,14.1,107
21491,26.5,3,355,68,1560,29.8,128
21492,12.8,6,350,150,6144,20.5,80
21493,43.9,9,428,155,5136,14.6,116
21494,50.7,10,415,215,1275,22.8,148
21495,13.0,8,484,184,1933,20.1,78
21496,37.4,7,230,141,2510,14.9,98
21497,41.8,9,214,243,3681,32.6,77
21498,40.7,9,388,168,6126,25.0,138
21499,32.1,8,254,188,6119,10.1,71
21500,43.7,8,225,251,5832,19.6,120
21501,13.8,9,99,252,2565,8.9,148
21502,16.8,4,219,246,2135,12.4,136
21503,19.6,5,318,142,1796,21.0,143
21504,50.6,5,392,90,1285,11.4,79
21505,29.9,10,323,53,2558,9.0,104
21506,21.3,7,486,245,4954,28.8,112
21507,22.7,8,367,215,4184,31.9,109
21508,20.7,3,236,146,1626,22.4,89
21509,40.4,9,258,211,5414,15.2,93
21510,49.1,6,432,76,4758,24.4,144
21511,41.6,3,352,263,5715,29.9,134
21512,44.6,8,219,115,5354,28.2,127
21513,15.1,3,348,215,3413,13.1,89
21514,41.5,6,329,219,6120,12.0,127
21515,51.3,6,326,252,5074,30.2,128
21516,8.0,8,397,239,1795,9.6,71
21517,14.5,6,259,144,1812,27.1,72
21518,38.0,7,514,179,3590,14.0,80
21519,38.7,10,382,263,5922,23.2,76
21520,25.0,7,326,226,2498,26.2,151
21521,37.0,4,214,257,5950,10.8,99
21522,19.1,7,438,253,4194,25.0,121
21523,35.2,6,217,170,4722,23.1,111
21524,19.1,6,402,132,4471,17.6,142
21525,13.2,8,307,178,2696,24.4,103
21526,25.3,6,357,117,2699,12.0,140
21527,34.6,4,318,102,5505,15.7,96
21528,36.5,7,241,155,1698,17.7,126
21529,44.3,6,364,275,2243,18.1,151
21530,26.5,4,126,161,4405,18.3,145
21531,8.4,3,177,146,2455,18.1,128
21532,20.2,7,467,158,3492,11.1,147
21533,31.0,4,258,193,6118,31.3,107
21534,8.2,3,507,58,3237,12.6,111
21535,42.4,10,429,131,3336,22.0,107
21536,22.6,7,459,54,4288,29.4,115
21537,50.6,3,303,249,2834,13.2,110
21538,9.4,4,465,154,3388,13.3,78
21539,11.6,9,327,191,2902,21.7,110
21540,40.5,9,475,184,6205,12.7,81
21541,25.4,3,316,234,1513,21.4,104
21542,20.6,4,276,114,6051,24.0,130
21543,27.6,7,280,246,2251,15.2,151
21544,15.1,3,92,95,2765,19.1,87
21545,49.9,9,98,249,3094,17.4,76
21546,46.3,3,159,276,1682,25.1,71
21547,47.5,3,488,274,3418,12.6,132
21548,46.6,6,443,81,2688,12.8,105
21549,52.4,9,249,244,4477,24.2,128
21550,40.3,9,109,107,2685,20.0,135
21551,27.0,3,448,202,5423,12.9,70
21552,26.3,5,528,133,4937,22.0,81
21553,29.2,3,498,184,4834,26.4,85
21554,40.5,8,90,169,5488,21.8,144
21555,16.5,6,497,215,1697,13.5,102
21556,17.7,4,486,84,5197,25.3,140
21557,37.6,7,230,73,1843,19.1,122
21558,8.4,8,245,268,1678,13.1,98
21559,53.8,10,167,278,5507,10.6,120
21560,49.1,7,458,174,5036,31.5,75
21561,8.7,8,440,73,5070,12.2,121
21562,12.1,5,166,222,3940,25.1,94
21563,39.0,3,500,83,2670,24.0,120
21564,45.2,6,288,219,2688,27.0,84
21565,12.2,10,190,222,5941,22.1,75
21566,20.4,9,415,60,2063,9.4,86
21567,16.3,10,344,145,6232,26.5,148
21568,52.3,10,465,254,2361,26.8,111
21569,43.7,3,197,122,2172,12.0,138
21570,40.5,10,440,155,1307,19.2,128
21571,44.5,9,189,200,2625,26.5,84
21572,52.6,10,211,63,5211,14.5,148
21573,33.8,9,317,141,2439,18.5,101
21574,52.5,3,317,227,5607,28.2,126
21575,27.7,8,219,99,3353,23.9,125
21576,17.7,10,227,195,2182,28.7,126
21577,29.7,9,121,274,5511,31.6,148
21578,9.5,3,400,250,1372,16.1,118
21579,10.6,9,241,252,6149,9.3,149
21580,32.9,9,289,201,5410,13.8,86
21581,19.0,3,257,278,2919,29.8,98
21582,14.3,5,191,184,4561,14.2,131
21583,13.6,3,83,123,3275,9.7,103
21584,19.5,7,153,120,2866,11.1,80
21585,15.7,6,217,251,5752,25.5,85
21586,39.6,5,339,258,5939,8.0,70
21587,45.0,9,238,152,2697,25.7,93
21588,31.0,9,120,116,4649,27.0,143
21589,34.9,7,504,110,2758,9.4,96
21590,12.3,6,458,188,4833,32.1,128
21591,8.3,8,298,53,2195,28.2,89
21592,34.1,6,89,76,4651,21.4,112
21593,11.3,8,220,126,2564,28.7,80
21594,16.5,5,489,132,4155,23.8,91
21595,26.8,10,297,78,4531,22.8,107
21596,20.3,6,276,72,2665,17.5,147
21597,11.4,10,99,203,5872,20.6,82
21598,25.4,6,330,72,4014,31.7,146
21599,48.4,5,240,235,5323,16.4,105
21600,31.9,7,120,80,2352,21.7,114
21601,10.8,10,315,210,5999,22.6,141
21602,42.0,9,259,53,5028,27.1,136
21603,23.1,10,487,241,5664,21.8,142
21604,42.8,5,204,145,3896,11.4,89
21605,45.0,4,247,208,4888,31.8,119
21606,44.9,3,296,90,4833,8.2,108
21607,41.9,6,136,265,5232,26.9,135
21608,48.4,4,256,134,1243,22.2,96
21609,41.5,10,352,99,1441,8.5,108
21610,35.1,4,491,115,3257,27.4,92
21611,14.8,10,222,231,4219,10.8,130
21612,36.2,8,425,113,5440,26.7,122
21613,11.5,3,310,277,3678,22.0,79
21614,49.2,5,333,100,2581,15.5,71
21615,44.9,3,337,81,2963,21.0,109
21616,53.9,8,431,165,6032,14.7,111
21617,27.9,4,91,140,3220,21.8,121
21618,25.4,6,127,219,2156,31.4,141
21619,48.3,8,89,245,2134,30.8,80
21620,23.9,5,494,62,5400,15.1,70
21621,50.0,7,438,111,4515,19.2,124
21622,9.7,10,421,75,5550,13.1,108
21623,16.1,7,135,171,2912,32.5,143
21624,48.2,5,138,236,5092,8.6,84
21625,50.6,5,472,134,5511,10.3,116
21626,47.3,10,238,257,5457,10.6,134
21627,27.6,7,494,266,5307,21.4,142
21628,46.4,7,258,243,2407,17.6,73
21629,27.2,4,191,213,2021,25.2,93
21630,38.2,3,252,236,1259,12.7,83
21631,34.4,10,204,242,2538,30.0,89
21632,26.1,5,114,186,4539,8.2,80
21633,12.0,8,219,263,4425,28.9,117
21634,48.0,7,372,223,4383,21.5,120
21635,18.8,10,359,261,4272,10.9,101
21636,10.7,3,454,60,2150,26.7,87
21637,18.9,4,468,221,2285,29.4,109
21638,53.4,5,349,166,1467,30.5,102
21639,44.6,8,155,53,1629,20.3,86
21640,9.3,10,391,99,2744,18.5,86
21641,27.8,5,229,128,4207,12.8,101
21642,11.3,8,120,193,4987,30.7,143
21643,40.5,5,369,222,5547,8.4,129
21644,38.5,4,124,192,4503,27.7,116
21645,21.1,10,465,245,1227,23.4,129
21646,18.7,8,502,208,3019,23.3,140
21647,8.7,9,364,147,1927,14.1,141
21648,32.8,6,516,115,3843,22.8,123
21649,48.8,5,395,157,4102,28.7,103
21650,53.8,4,245,102,4099,31.7,91
21651,11.0,4,460,125,6163,31.0,130
21652,31.1,8,525,143,4661,15.9,124
21653,42.7,8,288,84,1392,11.8,138
21654,47.7,3,441,72,3622,19.4,112
21655,20.6,7,286,119,4623,30.0,99
21656,14.7,4,456,180,2302,27.8,142
21657,32.1,7,222,187,1342,22.5,87
21658,21.6,6,214,189,3376,17.8,119
21659,38.2,9,398,57,4574,12.1,84
21660,13.5,8,440,265,1277,28.7,111
21661,34.0,9,372,194,5455,30.2,101
21662,40.3,6,254,75,5500,16.6,99
21663,22.9,3,400,239,4724,16.9,80
21664,53.2,5,125,74,2761,26.8,88
21665,16.4,7,274,83,2838,25.7,145
21666,24.0,6,200,67,3960,17.3,85
21667,41.0,10,465,144,1805,22.9,148
21668,48.7,4,173,172,1776,26.7,139
21669,35.4,8,208,86,3652,24.1,115
21670,29.7,7,467,79,3984,16.9,84
21671,21.2,8,233,172,4336,21.5,102
21672,34.0,4,475,139,4439,19.0,128
21673,36.0,9,201,137,3781,20.7,107
21674,18.2,6,252,147,3665,26.6,113
21675,25.3,9,280,170,4298,27.5,89
21676,31.2,5,415,276,5466,28.2,95
21677,18.6,7,130,181,2064,21.9,110
21678,46.6,6,414,133,5542,9.0,148
21679,47.2,6,176,59,5459,10.9,78
21680,18.3,10,118,272,4000,23.9,130
21681,29.0,10,419,276,1346,12.1,82
21682,46.2,5,238,120,5244,32.3,80
21683,31.2,3,501,172,2973,32.6,88
21684,33.7,9,209,72,2956,21.4,111
21685,37.3,9,94,265,2625,27.5,116
21686,28.3,9,411,190,4605,30.6,85
21687,17.8,8,516,80,5515,21.9,106
21688,52.3,3,421,150,3882,16.9,88
21689,41.7,7,76,183,1565,32.9,78
21690,49.0,8,272,132,5387,32.1,144
21691,13.7,10,110,192,2811,28.8,126
21692,20.3,3,157,191,1311,16.8,149
21693,25.1,9,334,68,2806,18.2,111
21694,21.2,9,235,234,5774,30.3,104
21695,19.9,6,120,89,3891,9.6,150
21696,8.7,7,243,278,6211,14.4,146
21697,48.3,4,99,78,3672,11.4,117
21698,23.4,4,445,136,5759,10.4,138
21699,43.3,3,387,91,3286,11.1,95
21700,48.4,8,140,221,4951,19.0,102
21701,18.4,8,213,139,4543,10.7,99
21702,9.3,3,362,102,3291,8.7,115
21703,42.5,4,264,169,3801,22.5,130
21704,22.8,10,94,89,1215,9.6,136
21705,53.0,7,331,51,3247,15.4,100
21706,42.2,6,474,234,5411,23.1,74
21707,43.2,8,450,216,1404,26.9,141
21708,41.6,10,428,53,5837,29.3,114
21709,22.3,3,201,54,3555,31.6,141
21710,46.5,8,290,163,6021,32.8,119
21711,22.9,10,291,264,1842,25.5,82
21712,37.1,4,307,135,1895,29.8,86
21713,26.2,10,112,203,1777,14.0,122
21714,35.8,3,121,151,1455,9.8,124
21715,37.7,6,151,163,2696,22.7,80
21716,19.2,9,271,57,5650,22.1,106
21717,19.6,10,275,170,5380,27.3,150
21718,40.3,5,430,61,2991,21.2,89
21719,27.0,10,391,145,1430,13.7,76
21720,8.7,9,528,149,2962,23.0,91
21721,8.6,5,143,72,3008,28.4,151
21722,52.7,8,84,184,6054,22.1,123
21723,13.0,8,196,89,3571,12.2,122
21724,14.5,5,500,108,4926,16.6,113
21725,31.9,3,259,205,2171,27.1,79
21726,33.6,3,412,184,5553,14.4,136
21727,45.8,5,85,239,5761,16.8,76
21728,29.8,10,438,180,5916,29.2,91
21729,10.8,9,331,140,2077,26.4,91
21730,47.7,3,78,213,6136,18.1,85
21731,53.6,3,314,252,4320,9.5,122
21732,40.7,6,457,208,4161,10.5,75
21733,15.8,5,333,118,1573,26.3,84
21734,41.8,8,387,146,2566,25.1,109
21735,49.6,6,194,192,4827,14.5,107
21736,16.8,3,87,120,2673,28.4,95
21737,46.4,6,313,279,5669,29.2,70
21738,34.6,8,271,65,4961,32.4,81
21739,20.5,8,355,233,5968,8.1,109
21740,29.5,5,348,270,2101,10.9,102
21741,27.3,5,249,158,6295,25.4,92
21742,25.6,5,421,86,3162,24.7,127
21743,32.4,5,494,61,1748,30.2,125
21744,13.7,3,516,114,5347,27.1,136
21745,44.8,6,337,110,1233,13.6,89
21746,11.3,5,367,97,3476,13.4,122
21747,35.9,5,386,53,6167,32.5,140
21748,11.2,8,213,260,3186,30.1,112
21749,39.7,4,360,110,5722,25.8,129
21750,20.2,6,182,88,2608,8.9,87
21751,36.8,5,341,167,3966,16.9,151
21752,45.3,7,120,53,2930,13.3,118
21753,28.5,7,490,57,4008,28.6,106
21754,11.8,7,111,237,4620,29.4,89
21755,9.2,4,70,278,5446,18.2,144
21756,35.4,9,71,74,1909,12.6,150
21757,26.5,7,461,251,4676,18.5,136
21758,38.2,5,476,275,3109,20.0,91
21759,18.4,6,385,222,1218,14.4,103
21760,26.0,7,308,73,4685,9.1,96
21761,13.5,5,78,62,2615,16.0,134
21762,21.3,3,512,94,3195,20.4,133
21763,25.2,3,523,266,5874,8.6,148
21764,22.4,7,247,104,4638,9.7,113
21765,48.6,6,233,204,2622,20.9,72
21766,11.9,6,153,67,4883,20.5,145
21767,39.4,4,258,178,1839,8.9,89
21768,38.6,8,249,59,5988,20.3,149
21769,10.9,6,372,251,3128,10.6,133
21770,32.0,5,294,184,4538,22.4,112
21771,35.7,10,263,139,3904,8.6,148
21772,18.4,3,519,263,1322,30.1,148
21773,48.2,5,199,199,5440,29.5,144
21774,10.0,4,496,123,2071,22.5,82
21775,31.6,7,374,135,3303,26.9,98
21776,46.6,8,513,157,5532,17.0,136
21777,28.9,5,396,116,4332,22.9,108
21778,10.6,4,214,242,4039,12.8,110
21779,49.7,8,350,195,4927,29.6,141
21780,14.4,5,376,94,6149,15.7,110
21781,16.8,7,120,153,5116,18.5,71
21782,32.3,3,480,177,2848,9.1,124
21783,23.8,9,517,259,1975,17.8,86
21784,42.2,5,123,192,2897,8.9,144
21785,44.0,8,470,166,4283,22.9,116
21786,21.2,3,493,227,2719,10.2,76
21787,19.9,7,395,216,5763,26.0,71
21788,43.9,5,281,71,3593,32.5,74
21789,50.4,6,365,206,6011,28.1,146
21790,21.2,5,435,126,6050,18.6,125
21791,37.7,3,350,155,1368,32.3,134
21792,12.6,6,250,138,3864,27.9,132
21793,46.6,9,356,260,3328,22.0,148
21794,30.0,10,295,76,3292,27.0,94
21795,37.1,3,269,183,3194,22.3,134
21796,21.7,10,497,127,6253,28.3,134
21797,25.2,3,144,119,4266,22.5,147
21798,40.7,6,157,168,2256,27.6,120
21799,48.0,8,388,53,3616,16.8,137
21800,21.6,8,226,279,3413,17.3,105
21801,46.5,8,475,236,1579,20.5,126
21802,38.7,3,524,229,5948,31.2,108
21803,14.2,6,98,61,3189,32.8,109
21804,32.1,7,309,78,5967,17.8,151
21805,27.5,4,463,222,1546,28.7,143
21806,31.8,7,138,119,3421,19.4,93
21807,15.5,7,270,159,2921,23.0,82
21808,43.4,3,511,217,3123,19.4,121
21809,10.4,7,394,133,6109,17.5,85
21810,33.8,6,282,195,2724,17.6,118
21811,43.0,7,196,228,1620,23.4,129
21812,36.1,9,340,275,1530,29.3,119
21813,42.3,9,169,226,5449,18.6,108
21814,37.7,6,232,95,4407,24.0,102
21815,51.2,6,199,66,3767,18.8,135
21816,19.1,10,523,106,3439,11.0,138
21817,24.2,5,451,218,2131,20.1,71
21818,38.2,6,345,92,2965,23.9,134
21819,17.0,7,111,102,1991,20.9,134
21820,32.3,10,265,113,4221,12.3,136
21821,42.2,7,234,144,2163,22.1,73
21822,11.1,4,342,267,4415,8.1,151
21823,9.3,10,303,174,4001,15.3,130
21824,8.8,7,400,87,1285,19.3,78
21825,18.6,5,220,279,5807,10.7,129
21826,18.8,9,385,134,3567,8.4,92
21827,16.4,3,168,248,2626,19.7,94
21828,53.0,9,301,129,2754,31.1,133
21829,40.8,5,355,228,1214,9.8,126
21830,49.5,6,370,254,1895,11.2,102
21831,46.5,8,240,111,4863,8.9,107
21832,31.2,4,456,270,6138,25.4,141
21833,22.4,4,335,202,5430,17.2,92
21834,23.5,4,348,109,3181,30.7,112
21835,39.0,5,469,61,3914,18.0,110
21836,45.8,7,138,82,3584,32.4,138
21837,8.1,10,452,228,4266,22.8,149
21838,29.7,5,316,229,6257,17.0,90
21839,48.1,7,246,150,4107,12.0,144
21840,44.5,3,244,120,4715,32.5,130
21841,21.3,5,151,125,5276,23.0,74
21842,29.3,5,382,52,4430,11.6,136
21843,14.3,10,434,80,3365,20.8,88
21844,34.8,3,413,205,2202,29.7,140
21845,46.1,5,441,118,5213,10.2,119
21846,29.7,7,256,143,4949,23.9,101
21847,39.5,3,204,75,4336,8.0,146
21848,9.3,7,481,114,4553,21.1,127
21849,42.2,8,165,84,4499,17.2,74
21850,13.8,7,167,160,4624,15.9,119
21851,9.2,5,466,212,4870,8.7,93
21852,52.5,8,132,78,2877,11.6,151
21853,37.0,10,225,248,6248,23.6,120
21854,15.8,3,457,141,2682,16.6,99
21855,34.5,4,372,190,3797,10.4,71
21856,52.5,9,94,90,2106,28.6,102
21857,51.5,7,499,148,5121,23.2,72
21858,51.5,9,396,134,4311,14.9,139
21859,26.3,3,384,194,5559,26.6,145
21860,21.2,10,261,101,2166,18.8,79
21861,40.1,4,126,96,5300,12.9,133
21862,12.6,8,160,211,2881,32.5,105
21863,42.6,5,439,86,5968,14.3,116
21864,31.6,4,336,56,5775,29.1,118
21865,33.2,9,436,141,2365,29.4,91
21866,24.2,7,459,209,4347,25.7,72
21867,40.2,5,475,272,1969,22.8,109
21868,50.4,4,126,214,1862,16.9,74
21869,35.7,6,283,227,1747,26.7,133
21870,42.9,7,93,110,5185,31.9,85
21871,37.9,6,278,141,5085,28.1,146
21872,48.2,9,109,254,3832,8.5,82
21873,12.9,7,150,202,5626,14.2,142
21874,21.6,8,250,167,4843,9.4,98
21875,18.3,9,314,198,5819,9.1,120
21876,11.5,5,250,251,3308,24.9,112
21877,9.7,8,332,65,3324,19.0,149
21878,18.3,4,527,131,4969,10.5,122
21879,26.3,10,258,60,5766,10.8,119
21880,32.5,4,198,203,4766,15.3,146
21881,31.1,9,143,136,1611,24.9,105
21882,15.3,6,356,86,2078,12.2,99
21883,48.6,9,388,202,2712,32.6,71
21884,50.7,6,475,104,2722,14.4,108
21885,46.1,8,414,103,1846,13.7,127
21886,38.9,9,515,77,5226,20.0,81
21887,22.8,9,517,130,1762,30.2,89
21888,11.6,5,112,78,1350,11.4,105
21889,32.0,9,413,181,5752,28.2,113
21890,14.4,9,160,106,1702,14.2,99
21891,43.9,10,494,152,4084,31.8,146
21892,28.5,5,466,219,5625,25.6,133
21893,38.9,7,477,181,3926,28.7,97
21894,28.8,3,456,237,1262,27.2,146
21895,36.2,7,383,52,2679,16.5,97
21896,11.3,8,490,266,4195,28.4,116
21897,20.4,7,410,111,2616,11.5,145
21898,19.3,4,388,265,3236,29.6,80
21899,26.5,7,388,102,3587,11.6,135
21900,38.8,6,201,231,3768,30.3,151
21901,37.5,8,100,188,5769,31.8,149
21902,17.1,3,122,204,4150,17.6,109
21903,34.3,3,527,62,2370,23.6,148
21904,14.7,5,270,110,5023,27.1,86
21905,9.3,4,160,66,5065,29.2,88
21906,42.0,7,411,231,3562,16.0,126
21907,41.0,4,199,193,5542,18.4,88
21908,51.1,5,129,275,3305,14.7,102
21909,9.7,4,296,67,6267,23.2,118
21910,39.2,7,274,198,4101,23.6,134
21911,9.2,10,275,58,6267,13.9,77
21912,42.9,9,288,233,2027,23.5,110
21913,46.5,7,418,198,3308,19.4,82
21914,17.8,3,175,119,5233,8.9,112
21915,20.1,3,194,245,2200,31.1,151
21916,47.9,5,96,151,5892,32.2,120
21917,8.9,9,93,73,1270,10.3,112
21918,16.7,6,108,279,5359,18.1,78
21919,31.7,9,287,279,5986,8.6,125
21920,33.3,3,434,113,2127,8.4,92
21921,34.0,3,277,144,1966,30.4,144
21922,11.6,9,108,93,3099,17.6,116
21923,44.5,10,188,229,1398,19.7,95
21924,26.0,4,461,233,1637,32.8,84
21925,23.1,6,263,109,3023,8.6,100
21926,45.8,7,282,151,5354,24.9,82
21927,28.1,6,362,236,5863,22.8,130
21928,25.5,7,283,220,6262,23.3,77
21929,13.7,7,336,180,5431,11.7,142
21930,8.6,4,159,256,1893,31.1,133
21931,52.4,3,216,276,3535,8.3,141
21932,13.7,4,342,186,2575,32.5,142
21933,10.7,9,74,199,4440,12.4,130
21934,28.0,3,70,223,1896,30.6,76
21935,9.9,8,171,200,3263,17.1,150
21936,18.7,6,279,184,2696,18.1,145
21937,19.0,4,261,241,4415,9.1,70
21938,45.2,10,500,181,5506,26.6,76
21939,52.4,3,137,74,1401,25.3,89
21940,16.7,4,241,66,2556,28.2,119
21941,36.4,9,243,83,4884,16.0,114
21942,31.8,6,183,75,1876,10.4,89
21943,43.5,10,78,122,6033,15.8,111
21944,45.1,5,432,180,3015,17.1,106
21945,15.8,10,169,272,4108,11.5,78
21946,49.1,7,272,78,3171,19.7,98
21947,43.2,3,423,141,3655,31.8,91
21948,31.5,4,260,239,2533,20.7,96
21949,21.0,4,313,63,3359,32.2,89
21950,25.3,3,253,88,1392,29.0,136
21951,35.4,4,333,220,3982,10.6,78
21952,12.5,10,104,115,3273,14.3,80
21953,31.4,4,152,75,4070,19.1,98
21954,43.4,9,324,168,4477,26.3,122
21955,37.9,10,88,131,3005,21.6,107
21956,9.0,5,164,92,5357,20.4,95
21957,51.7,10,425,89,3083,14.8,82
21958,45.8,5,140,208,5905,25.9,109
21959,21.6,10,223,275,5809,13.2,90
21960,45.4,10,413,198,2365,11.6,71
21961,8.2,8,363,252,3535,22.4,133
21962,34.6,5,369,55,5514,9.9,116
21963,36.1,9,219,223,1823,8.4,150
21964,42.6,7,95,80,4302,24.9,76
21965,15.9,8,514,196,4400,32.9,138
21966,30.1,6,137,82,5739,13.0,116
21967,33.1,3,172,169,3155,14.2,146
21968,34.6,6,268,172,1518,17.3,74
21969,49.2,8,140,59,2307,11.3,130
21970,23.1,9,158,103,4213,10.6,119
21971,22.5,5,509,164,1202,12.7,145
21972,49.4,9,478,270,4737,29.8,131
21973,9.5,6,438,84,2689,14.5,104
21974,50.4,3,198,187,4993,27.0,138
21975,9.3,4,487,67,5081,20.6,75
21976,37.7,8,430,122,2866,9.9,82
21977,47.1,3,514,258,4377,20.0,133
21978,43.5,8,273,161,3429,11.8,144
21979,52.3,9,106,87,1672,26.1,80
21980,39.9,5,307,218,2936,13.6,101
21981,49.4,9,423,69,5084,24.1,137
21982,20.2,6,441,212,3907,28.5,75
21983,33.4,10,191,152,4885,21.8,112
21984,18.2,3,314,242,2920,23.6,76
21985,28.8,5,410,60,3356,23.4,89
21986,51.2,10,465,186,4202,22.6,82
21987,33.1,10,441,97,5112,11.6,75
21988,34.7,9,360,236,4646,19.5,139
21989,42.4,10,226,163,4135,26.6,122
21990,31.3,3,337,53,2235,12.5,102
21991,45.7,3,350,52,4229,32.8,135
21992,33.4,9,321,213,1823,20.2,108
21993,44.7,10,490,133,4167,22.9,97
