name,economy (mpg),cylinders,displacement (cc),power (hp),weight (lb),0-60 mph (s),year
2924,21.3,10,307,149,2837,30.8,104
2925,35.5,4,182,105,2838,21.0,86
2926,31.1,9,197,102,2884,23.0,73
2927,35.0,3,344,58,4153,14.4,113
2928,46.3,4,111,160,2201,28.5,80
2929,37.6,5,212,208,2353,20.9,142
2930,51.8,8,468,116,1429,26.2,88
2931,9.0,6,168,241,4111,30.3,104
2932,33.3,8,167,198,1554,17.3,88
2933,50.6,4,478,67,1614,28.1,135
2934,14.9,6,471,241,2314,19.5,97
2935,28.5,10,458,80,3228,26.0,111
2936,19.1,6,181,166,2779,32.5,134
2937,35.0,7,336,65,5025,19.1,111
2938,12.8,10,397,112,1457,29.9,98
2939,24.8,10,71,221,3644,22.6,135
2940,42.4,9,489,171,5322,24.9,92
2941,36.5,10,108,136,3458,17.4,142
2942,41.0,6,311,92,1213,26.4,89
2943,11.9,9,278,81,1499,31.4,104
2944,10.6,3,202,221,5827,20.3,98
2945,23.8,5,127,254,3439,18.6,107
2946,39.0,7,264,67,5999,23.0,147
2947,28.9,7,78,220,4690,28.1,94
2948,53.6,4,262,100,4894,25.1,103
2949,32.0,4,405,54,4614,27.8,74
2950,13.7,5,423,60,4459,28.1,123
2951,46.2,5,377,237,5652,13.4,140
2952,46.9,9,453,97,1772,23.5,83
2953,35.5,9,502,270,2243,11.1,87
2954,12.9,7,371,233,2327,17.2,98
2955,13.5,8,396,66,2641,19.7,79
2956,44.8,6,427,68,3895,32.5,137
2957,40.6,10,458,152,4230,13.0,99
2958,22.1,3,528,278,5382,25.2,109
2959,48.0,5,471,174,5401,24.6,98
2960,50.7,4,488,107,4789,12.6,122
2961,15.7,3,421,85,2031,13.3,138
2962,35.0,8,201,66,4793,16.0,130
2963,18.3,10,366,268,4710,14.2,96
2964,24.1,9,438,88,4694,26.9,120
2965,19.1,10,295,249,4518,21.1,134
2966,37.4,4,229,71,4101,29.1,72
2967,24.1,7,76,94,3624,26.9,114
2968,46.8,9,521,269,2170,14.2,90
2969,8.8,6,233,269,2233,15.8,90
2970,47.0,4,341,94,4228,29.4,80
2971,30.1,7,389,51,3321,8.6,112
2972,32.6,8,198,83,1465,29.7,104
2973,14.6,5,305,142,2997,31.3,134
2974,48.0,7,347,129,4381,27.7,109
2975,35.9,9,361,196,1605,23.6,73
2976,18.6,4,270,85,5733,18.6,89
2977,18.1,8,411,139,5527,16.8,140
2978,51.1,8,523,115,5231,21.3,104
2979,12.5,5,447,115,3800,31.3,83
2980,18.3,4,273,152,1597,18.7,74
2981,45.8,8,124,202,4863,10.8,119
2982,22.8,7,423,90,2494,24.8,121
2983,21.7,8,381,211,1215,10.0,84
2984,45.2,10,265,255,4606,21.1,120
2985,23.7,6,275,94,2338,30.4,91
2986,53.4,6,525,191,5875,23.0,142
2987,40.8,8,195,85,1939,27.3,105
2988,38.6,9,99,113,4698,14.8,118
2989,9.0,4,501,248,1299,11.4,150
2990,19.8,5,136,194,3031,17.0,135
2991,37.0,5,497,144,4650,19.2,130
2992,48.9,7,240,78,6152,19.0,150
2993,47.7,5,470,101,1231,29.4,117
2994,43.5,4,495,240,5770,28.0,130
2995,41.4,4,296,161,3495,18.4,120
2996,24.1,9,162,160,1282,13.0,121
2997,48.0,6,241,232,4893,11.6,135
2998,45.2,3,460,150,5318,12.0,120
2999,22.3,3,459,235,4736,29.1,99
3000,15.6,10,422,226,3250,22.5,104
3001,30.3,10,181,190,4581,28.1,81
3002,39.3,4,180,70,5247,29.6,111
3003,32.7,4,310,159,5167,8.1,139
3004,24.8,9,252,50,1846,11.0,100
3005,13.3,7,377,198,3053,10.8,120
3006,16.2,10,200,265,3637,11.6,135
3007,11.5,3,129,204,1201,27.0,133
3008,20.0,4,305,70,4862,9.3,135
3009,33.6,3,400,125,4505,27.6,103
3010,33.1,10,499,73,3695,12.3,127
3011,21.0,6,357,251,2974,31.0,109
3012,43.2,8,143,86,4795,16.0,103
3013,14.8,5,308,274,1935,15.3,104
3014,21.1,6,261,180,1278,8.9,145
3015,29.9,8,515,195,3953,30.4,89
3016,12.2,4,513,183,5965,20.9,123
3017,18.6,4,283,141,1981,30.0,72
3018,30.9,8,318,108,1521,8.8,144
3019,13.9,4,92,173,3027,8.9,100
3020,45.4,3,342,140,4838,26.6,77
3021,37.1,9,384,137,4433,30.2,144
3022,15.5,5,248,202,3332,12.4,134
3023,10.7,3,340,122,2534,21.5,74
3024,35.3,6,291,165,1889,8.9,109
3025,28.0,3,508,117,5678,11.1,91
3026,21.2,5,91,130,2023,17.9,131
3027,48.3,5,163,255,2718,14.1,110
3028,41.3,3,309,168,3845,9.9,124
3029,53.0,7,377,254,2312,15.8,146
3030,41.1,3,170,123,1260,9.7,101
3031,9.7,7,381,242,2762,15.1,139
3032,40.5,8,368,155,5517,16.8,133
3033,28.7,5,203,126,3361,15.1,76
3034,51.2,9,93,229,2100,22.8,124
3035,18.7,9,298,205,1218,28.6,147
3036,42.4,4,249,206,5184,18.7,93
3037,20.5,9,392,274,1979,32.4,105
3038,52.0,9,269,54,1993,18.6,131
3039,28.4,6,124,233,5346,21.9,141
3040,53.2,3,290,224,2437,17.1,72
3041,48.7,7,473,220,3657,23.9,130
3042,17.7,3,316,186,5692,11.4,131
3043,48.8,9,200,200,6118,21.2,94
3044,15.8,8,413,94,6064,14.9,125
3045,19.0,4,105,97,6253,14.8,120
3046,53.5,9,237,170,1500,17.8,81
3047,38.2,3,247,64,5378,28.9,127
3048,37.3,8,459,137,4956,32.4,89
3049,53.8,5,498,129,2836,31.2,100
3050,9.7,4,435,276,5539,31.8,92
3051,26.2,5,349,188,1442,18.9,83
3052,20.8,10,466,110,1399,26.1,91
3053,21.6,9,494,119,5047,29.3,121
3054,44.3,4,408,199,4809,17.2,143
3055,16.1,6,466,117,3438,31.2,141
3056,47.0,9,253,142,2116,9.8,70
3057,19.4,6,362,251,3082,10.3,106
3058,11.4,9,387,124,3726,31.4,105
3059,39.6,4,196,269,2080,18.7,121
3060,40.9,4,392,188,1238,29.2,77
3061,33.5,5,130,80,1345,24.6,79
3062,34.1,4,387,100,5276,26.2,94
3063,40.2,3,437,61,1232,9.9,126
3064,32.0,3,126,93,5521,30.6,102
3065,47.5,5,112,197,6149,30.5,90
3066,43.0,5,242,265,1311,22.8,130
3067,49.1,8,273,128,3649,17.6,77
3068,49.4,10,243,220,4635,20.2,75
3069,14.4,10,355,65,6057,10.1,129
3070,39.3,10,190,209,5213,19.4,76
3071,45.7,3,416,68,3860,10.4,80
3072,48.1,10,521,51,4167,15.3,108
3073,21.6,10,230,82,1387,26.1,129
3074,8.0,4,214,54,3294,19.7,73
3075,25.7,7,176,276,5916,9.4,101
3076,26.8,5,243,244,1741,26.5,120
3077,37.9,4,144,269,3407,21.5,97
3078,19.2,10,376,115,2904,12.3,101
3079,8.1,10,272,176,1399,26.4,121
3080,53.8,5,268,177,3599,14.3,78
3081,17.6,8,218,109,3090,18.0,147
3082,10.6,9,186,141,1571,15.5,127
3083,50.1,3,84,147,6238,21.1,97
3084,48.0,9,272,173,1202,8.8,103
3085,48.7,4,128,101,6063,15.0,117
3086,27.7,10,236,221,3637,8.4,139
3087,51.0,7,193,147,3016,20.4,115
3088,43.6,6,293,177,4561,29.8,100
3089,45.0,5,433,188,4068,13.7,92
3090,10.1,9,113,213,5249,32.3,74
3091,14.8,10,349,78,4717,9.8,139
3092,40.2,6,167,157,3020,13.8,74
3093,17.8,8,164,221,2769,31.9,91
3094,30.8,6,101,224,2101,21.6,86
3095,43.5,7,287,204,4498,11.8,138
3096,8.3,4,237,99,4889,23.6,91
3097,38.2,4,183,187,5441,14.8,104
3098,52.4,6,443,53,4446,14.0,139
3099,23.9,7,315,142,1684,8.3,76
3100,34.8,3,347,55,3979,10.4,102
3101,34.5,9,125,58,4644,30.2,82
3102,25.6,7,351,183,2052,15.2,75
3103,16.5,10,107,204,4856,10.0,106
3104,37.4,9,336,271,1966,17.3,122
3105,42.9,6,304,102,5879,23.0,120
3106,25.9,5,197,162,4012,17.4,127
3107,50.1,7,428,256,3465,19.4,85
3108,19.9,6,444,128,5164,10.2,98
3109,46.9,4,312,211,2855,16.5,126
3110,43.5,7,152,215,2885,23.0,139
3111,13.8,4,136,71,1879,30.4,126
3112,23.9,4,179,146,3130,29.4,116
3113,26.1,5,238,180,2681,15.0,136
3114,12.4,9,245,235,4001,30.6,100
3115,25.3,5,446,251,5807,22.8,81
3116,17.2,5,264,257,5626,20.2,149
3117,37.3,10,141,195,4436,12.6,126
3118,14.3,7,76,63,4485,17.9,104
3119,39.9,5,523,224,2843,30.1,116
3120,25.8,8,80,120,1833,18.9,101
3121,35.4,8,448,104,2652,25.5,81
3122,15.7,5,88,210,2508,19.9,149
3123,33.7,7,359,190,3180,14.4,141
3124,33.4,9,337,243,6036,19.2,73
3125,9.8,9,268,255,5092,31.5,146
3126,11.9,9,222,58,3197,18.1,151
3127,24.9,10,142,268,2435,32.8,115
3128,30.4,10,417,179,5230,14.7,86
3129,36.1,10,236,262,3512,22.5,98
3130,8.6,6,518,228,5939,32.6,104
3131,45.0,7,419,189,2520,11.4,136
3132,33.7,5,212,257,2196,28.7,145
3133,18.6,8,527,99,3060,25.3,72
3134,20.3,6,484,128,5823,15.2,70
3135,37.9,10,506,61,5541,26.6,151
3136,22.5,7,193,112,4436,18.7,71
3137,18.0,10,87,239,5137,22.0,128
3138,27.9,7,386,254,1727,29.5,143
3139,22.5,3,314,224,4700,15.2,128
3140,51.9,4,125,120,2431,21.4,131
3141,42.5,6,434,104,1591,19.7,89
3142,29.4,10,499,90,2232,11.1,113
3143,43.9,10,150,204,3611,25.7,98
3144,45.9,4,278,197,3361,25.4,141
3145,9.1,4,107,220,4696,17.0,109
3146,52.6,10,371,257,4787,9.2,147
3147,43.7,5,415,273,5748,27.2,80
3148,52.8,8,405,128,3983,29.5,101
3149,35.5,4,325,137,5053,18.2,88
3150,37.2,3,105,243,2405,11.4,140
3151,50.8,10,146,139,2388,31.6,105
3152,52.1,4,513,106,6155,21.5,102
3153,50.2,7,248,184,1226,8.2,120
3154,40.9,6,84,142,3289,29.5,133
3155,18.5,3,366,239,2893,14.4,83
3156,46.7,4,255,107,1571,24.8,97
3157,32.3,6,438,71,3790,21.9,109
3158,47.7,5,432,91,4542,29.4,137
3159,17.0,5,92,89,1684,28.2,140
3160,32.3,6,98,144,5962,13.2,146
3161,14.8,5,232,152,2096,8.7,139
3162,29.2,3,165,227,3298,14.8,81
3163,40.5,7,175,120,4296,8.9,94
3164,13.6,3,331,80,2263,8.1,123
3165,45.2,7,184,147,5761,28.2,139
3166,44.6,9,290,226,4922,30.5,126
3167,29.1,5,118,109,1779,23.7,80
3168,30.7,4,297,247,2687,8.2,71
3169,14.3,6,353,232,5617,14.6,111
3170,25.9,8,203,145,2062,17.8,124
3171,41.7,9,269,69,1401,30.7,139
3172,46.8,6,262,225,4673,18.5,91
3173,28.8,10,189,224,3773,20.7,113
3174,42.1,9,96,81,1553,21.8,145
3175,34.1,4,393,224,4210,10.1,147
3176,28.6,6,398,152,2557,28.7,75
3177,42.2,5,304,260,5938,9.2,139
3178,47.0,5,88,193,2651,17.0,79
3179,14.6,8,511,63,4773,25.8,85
3180,22.8,10,228,250,2713,18.9,138
3181,15.7,9,409,93,4671,30.5,97
3182,11.9,6,329,120,3873,19.8,140
3183,53.8,4,276,121,4111,21.6,122
3184,31.5,4,289,186,4994,10.4,95
3185,42.5,10,272,79,3805,18.5,129
3186,41.7,10,313,74,3146,13.8,99
3187,28.7,5,74,149,5325,12.3,137
3188,52.8,7,328,221,6070,30.1,98
3189,50.0,9,145,88,3675,11.1,73
3190,17.5,10,357,260,3340,13.3,111
3191,44.2,8,315,159,2439,26.7,73
3192,39.9,7,79,74,2791,11.4,83
3193,45.2,7,135,63,4672,13.8,145
3194,18.2,6,223,247,2969,12.2,97
3195,8.7,9,113,215,4129,24.0,126
3196,53.1,10,196,146,3118,9.2,80
3197,12.1,4,172,119,1803,28.9,80
3198,34.5,6,300,66,1336,19.2,112
3199,27.5,8,189,244,4795,28.8,90
3200,42.8,9,460,118,3113,27.5,90
3201,35.9,3,505,84,5323,16.9,111
3202,40.2,9,326,183,4279,18.6,129
3203,34.8,9,320,199,4725,13.8,70
3204,23.4,4,343,111,2283,15.7,111
3205,53.1,6,358,116,5431,12.7,132
3206,50.9,5,431,60,5612,28.7,101
3207,20.7,10,227,126,3521,12.5,96
3208,37.2,9,330,212,4825,13.0,113
3209,11.3,9,386,235,1265,31.7,119
3210,11.8,3,173,100,5894,29.8,92
3211,12.4,9,494,196,5671,21.7,93
3212,33.1,10,428,141,3456,27.5,122
3213,30.2,9,300,192,5047,22.8,79
3214,16.2,7,102,111,3456,10.2,151
3215,12.4,3,138,178,1734,16.2,118
3216,32.7,8,120,108,5437,27.9,88
3217,20.8,9,396,261,5955,14.7,108
3218,34.5,10,320,270,2111,22.7,91
3219,31.8,6,267,126,3651,20.5,132
3220,45.2,3,74,228,1340,32.2,124
3221,30.5,9,313,252,2190,27.3,106
3222,37.1,8,481,155,4649,9.9,79
3223,44.0,10,517,72,4959,24.9,78
3224,44.5,6,309,72,2364,20.3,149
3225,32.9,6,264,123,2571,15.3,150
3226,47.7,7,268,207,2738,14.2,103
3227,9.6,10,251,221,3210,24.7,86
3228,22.3,5,218,245,4767,31.0,110
3229,52.2,9,396,246,4113,27.9,88
3230,11.8,6,94,82,1210,29.1,138
3231,11.7,6,464,126,3305,25.3,111
3232,51.8,6,129,230,4053,10.4,108
3233,30.7,7,188,51,1715,21.4,123
3234,23.5,10,518,71,1272,22.2,106
3235,23.5,5,520,60,4404,24.7,126
3236,25.2,7,371,197,4183,9.1,121
3237,33.5,4,168,221,4659,9.4,76
3238,29.2,7,524,148,5860,12.9,113
3239,12.1,3,266,118,1447,10.4,75
3240,38.1,5,423,183,4053,15.4,104
3241,49.9,7,515,111,3983,8.7,111
3242,48.0,10,380,216,3319,21.8,103
3243,39.0,6,500,156,2938,29.2,97
3244,25.9,8,351,219,2413,29.2,115
3245,13.2,4,115,183,1207,16.7,95
3246,18.4,8,231,70,4339,30.3,92
3247,48.4,9,212,190,3704,31.5,148
3248,16.2,7,354,229,2941,13.6,84
3249,48.4,5,149,83,1291,20.6,77
3250,40.6,5,87,144,1886,14.7,92
3251,24.4,6,401,97,2392,16.6,145
3252,52.3,7,523,204,5953,27.1,106
3253,50.0,6,207,224,3949,15.4,72
3254,21.8,7,306,197,1615,12.2,105
3255,25.0,4,140,107,4458,31.0,133
3256,20.2,10,127,188,6209,12.6,84
3257,24.4,4,483,240,1243,23.2,108
3258,24.1,7,100,96,5758,19.7,88
3259,12.6,5,275,52,4639,19.4,119
3260,10.0,9,514,276,6109,28.2,122
3261,38.3,4,236,258,4481,28.4,107
3262,22.0,10,192,117,5408,23.2,147
3263,30.9,5,103,86,5720,27.9,117
3264,18.4,9,201,112,3828,19.8,103
3265,11.9,4,328,81,4964,32.1,72
3266,47.5,10,307,192,3546,16.7,106
3267,41.9,3,162,157,2277,32.4,129
3268,22.9,7,242,102,2895,29.6,83
3269,10.2,3,299,141,1622,16.2,129
3270,28.0,5,364,130,5938,22.8,104
3271,30.6,8,191,184,3816,23.9,75
3272,12.9,3,173,233,1377,21.5,138
3273,17.8,7,395,216,2886,26.8,107
3274,48.1,3,95,162,2103,22.5,75
3275,29.8,8,473,183,5344,24.0,96
3276,51.7,5,71,185,3350,22.2,104
3277,8.2,10,473,252,1976,8.8,109
3278,22.7,8,300,195,5065,26.8,136
3279,15.0,4,502,153,2458,27.9,101
3280,50.4,9,162,159,1619,12.7,99
3281,16.0,5,471,183,4813,21.5,136
3282,31.0,5,176,87,2141,26.8,123
3283,18.3,4,416,254,2111,11.8,70
3284,46.2,4,327,219,3845,28.5,87
3285,9.1,9,218,223,4667,9.2,138
3286,28.9,6,306,120,2506,26.1,137
3287,31.5,6,237,169,1312,26.5,95
3288,17.1,4,242,276,5634,14.6,119
3289,21.3,8,337,123,3422,28.5,71
3290,40.3,4,95,71,5760,8.2,130
3291,32.8,8,278,134,1697,17.7,130
3292,50.5,8,524,215,4941,19.9,136
3293,47.4,7,415,211,2502,32.5,134
3294,48.6,8,162,152,4413,16.3,80
3295,50.7,6,170,245,3808,19.4,119
3296,39.8,4,179,240,3668,29.2,148
3297,28.7,9,365,232,2132,27.5,105
3298,19.8,3,258,271,1344,26.5,104
3299,48.9,3,76,138,1328,26.3,142
3300,20.1,3,98,230,2202,26.9,137
3301,13.8,3,476,236,4416,21.8,125
3302,9.2,8,229,148,3441,12.6,119
3303,53.3,8,343,192,4149,9.0,127
3304,30.7,10,200,122,3013,27.9,75
3305,53.4,9,193,218,3048,22.3,105
3306,29.5,6,333,197,5226,15.6,84
3307,29.3,7,301,210,4575,14.1,134
3308,34.7,8,232,197,5361,31.9,109
3309,34.1,4,226,81,2182,28.5,85
3310,10.3,6,186,251,4764,14.8,83
3311,18.6,5,184,179,3630,32.1,148
3312,30.3,7,165,208,3396,17.9,147
3313,45.9,9,113,184,4072,9.6,95
3314,15.0,9,342,225,5620,20.6,130
3315,11.3,9,412,161,5281,24.5,121
3316,37.5,9,224,87,6281,23.9,103
3317,52.4,8,187,211,5824,9.5,125
3318,34.2,7,215,243,5212,21.7,150
3319,8.4,7,112,78,3989,12.3,90
3320,19.7,3,266,218,3531,15.7,117
3321,20.2,3,293,103,1225,26.0,93
3322,50.8,7,502,157,6177,30.5,143
3323,49.1,4,269,262,3468,13.3,87
3324,44.3,10,528,266,4457,27.9,72
3325,36.8,9,105,120,5703,21.0,101
3326,44.2,9,189,188,4470,14.9,71
3327,41.9,9,253,245,1766,14.5,125
3328,8.3,7,313,218,4023,11.6,148
3329,50.4,6,94,168,4594,12.1,135
3330,29.1,4,454,131,4047,24.7,145
3331,16.0,7,91,187,5686,21.7,70
3332,44.0,3,241,153,4784,28.3,74
3333,44.1,4,143,55,2042,32.6,133
3334,24.8,8,205,133,5223,31.0,126
3335,36.6,5,476,238,2530,10.6,110
3336,22.3,3,407,94,2790,28.7,147
3337,27.1,6,325,275,3263,23.0,101
3338,21.2,3,250,86,5608,8.9,117
3339,52.7,10,111,111,5187,26.7,100
3340,51.5,10,508,276,1973,10.5,146
3341,48.9,9,383,140,1654,8.1,119
3342,24.1,4,487,120,3022,27.5,113
3343,49.3,3,258,253,4880,13.8,98
3344,18.3,9,375,62,5839,31.1,108
3345,46.6,9,131,213,2906,23.9,104
3346,31.2,9,213,175,2077,8.8,95
3347,43.6,5,404,134,3913,15.2,141
3348,53.8,6,516,184,4423,22.6,126
3349,53.4,5,297,96,5103,10.1,83
3350,10.6,8,387,200,5147,32.4,87
3351,30.0,9,433,94,1383,9.6,75
3352,38.2,7,151,66,4301,12.2,122
3353,42.0,3,363,269,4457,24.0,98
3354,25.4,8,196,194,5481,20.3,83
3355,32.1,9,522,172,6283,21.9,128
3356,34.2,6,237,50,2415,13.5,93
3357,27.6,3,175,192,4046,30.1,122
3358,9.0,5,503,106,4375,17.2,135
3359,29.4,5,356,182,4613,16.3,150
3360,46.6,9,161,246,3152,8.9,103
3361,27.8,3,236,232,5713,8.3,78
3362,17.9,5,418,100,3707,24.6,85
3363,26.2,5,196,279,6086,19.9,74
3364,51.8,8,192,134,3421,21.3,74
3365,18.6,6,519,123,3798,9.2,139
3366,8.4,5,343,235,2654,30.1,112
3367,21.0,4,439,164,3561,21.2,139
3368,38.2,5,307,229,3950,15.2,93
3369,36.7,4,184,95,4709,27.7,142
3370,30.2,10,147,96,2172,19.6,113
3371,32.5,10,329,52,1915,29.2,135
3372,52.9,10,217,194,3843,14.6,114
3373,45.0,9,156,156,2286,31.2,129
3374,49.7,9,393,145,4347,28.3,119
3375,12.6,7,328,244,2523,25.6,142
3376,9.3,5,331,121,5732,24.1,121
3377,23.1,5,449,180,3965,25.1,72
3378,42.5,5,346,178,5498,12.6,103
3379,49.1,7,354,64,2767,20.8,100
3380,51.8,4,507,61,1465,32.5,107
3381,44.4,7,317,233,3022,20.4,115
3382,26.2,3,301,226,4176,15.1,82
3383,41.4,9,229,120,4247,23.7,96
3384,42.5,9,132,130,3527,12.2,108
3385,14.1,10,348,183,1336,12.4,108
3386,17.2,6,225,95,2284,20.0,108
3387,23.2,6,94,217,1878,28.5,88
3388,8.6,4,96,61,4902,20.6,77
3389,31.9,3,508,161,4093,18.3,115
3390,42.4,4,142,159,1979,26.9,92
3391,30.5,3,251,161,4298,28.4,121
3392,12.4,10,487,234,1463,18.3,143
3393,28.3,9,377,239,4299,23.0,130
3394,31.6,5,468,255,5647,23.0,76
3395,19.8,5,293,232,3205,22.0,129
3396,46.3,9,391,161,1517,17.7,139
3397,21.1,10,272,261,5753,19.6,97
3398,15.8,7,499,67,3630,19.4,122
3399,38.6,8,308,176,3113,15.7,145
3400,33.0,8,75,157,2451,10.9,122
3401,34.1,5,329,228,5215,32.7,81
3402,44.9,3,330,136,1251,26.8,136
3403,44.7,7,482,247,4536,18.4,148
3404,33.7,9,332,156,5221,17.8,120
3405,20.8,4,452,73,2943,22.8,147
3406,20.4,4,275,243,5800,32.2,144
3407,36.5,9,90,138,5303,16.3,104
3408,32.7,6,318,254,2007,12.5,75
3409,34.7,6,213,238,2854,9.4,73
3410,26.0,4,355,117,5276,14.3,99
3411,40.1,8,245,145,4176,22.4,109
3412,26.8,3,315,172,3830,22.3,108
3413,40.6,6,194,249,4331,21.9,127
3414,26.4,6,434,98,2454,9.3,121
3415,39.3,10,134,78,4527,20.2,96
3416,51.8,8,326,186,1873,28.0,143
3417,25.9,7,404,125,1467,23.7,82
3418,46.5,3,373,195,1965,25.1,134
3419,20.1,4,257,133,4938,8.1,125
3420,37.9,5,333,104,3770,27.5,84
3421,46.2,3,140,166,2110,31.3,112
3422,50.4,6,137,128,5155,9.3,127
3423,38.4,3,369,156,5960,28.0,73
3424,24.9,3,205,255,5208,13.8,133
3425,26.3,6,112,251,2950,30.4,92
3426,46.3,6,115,134,2965,19.4,131
3427,27.3,9,231,146,5366,27.5,120
3428,26.8,7,413,221,4181,25.4,114
3429,47.6,6,307,131,1706,31.3,80
3430,30.7,6,470,261,3501,31.4,88
3431,50.5,7,115,242,5907,19.4,113
3432,38.0,5,445,264,1496,24.4,146
3433,48.4,8,161,212,2829,18.2,112
3434,53.7,5,413,157,3576,14.6,85
3435,8.0,8,149,161,1401,14.4,118
3436,44.4,6,120,133,3593,12.4,90
3437,19.9,10,167,255,2389,9.4,109
3438,17.6,6,337,89,4901,20.8,108
3439,42.1,9,495,145,4557,16.2,147
3440,48.6,9,500,263,1608,24.1,136
3441,10.2,3,164,246,5598,9.6,148
3442,29.0,8,110,269,5478,14.8,112
3443,8.8,8,220,271,1415,31.6,121
3444,53.1,10,218,143,4470,26.1,123
3445,35.5,3,192,203,1316,15.6,107
3446,53.0,3,144,58,1362,19.7,148
3447,12.1,10,417,90,1494,31.5,140
3448,11.9,5,457,173,2915,14.8,98
3449,23.9,10,122,266,2306,19.7,144
3450,40.1,6,188,77,4181,15.2,98
3451,33.9,3,143,154,2218,22.3,110
3452,43.5,8,175,196,5067,32.5,85
3453,26.7,10,480,106,3695,14.7,130
3454,43.3,3,433,57,1835,18.0,137
3455,37.2,4,452,153,2431,12.1,113
3456,41.0,4,241,53,4556,17.2,143
3457,34.2,4,91,246,3847,23.9,98
3458,50.3,6,124,171,1262,20.8,151
3459,53.7,7,342,58,3165,11.2,151
3460,9.6,9,79,174,5980,25.2,124
3461,38.1,4,219,68,2063,23.3,108
3462,15.7,10,342,102,3173,29.5,97
3463,28.3,10,120,200,5765,31.9,89
3464,34.6,4,483,147,2101,20.1,107
3465,39.3,5,491,69,4615,20.1,106
3466,34.1,10,339,183,1225,22.7,133
3467,26.5,6,424,239,4574,32.8,70
3468,32.9,9,366,191,3370,31.2,92
3469,15.8,3,462,105,1455,8.0,115
3470,10.8,8,372,190,4090,15.7,146
3471,16.4,6,397,117,1880,16.5,115
3472,48.3,8,188,201,1260,9.2,104
3473,47.8,4,268,184,4667,16.5,141
3474,32.5,7,242,50,1642,12.5,114
3475,10.1,6,341,273,4205,16.1,135
3476,45.9,9,145,167,2502,32.6,110
3477,52.4,4,512,103,5031,27.0,79
3478,21.1,8,465,137,2864,15.4,115
3479,18.2,10,517,67,4681,14.4,91
3480,34.0,7,100,67,5109,27.8,118
3481,45.9,3,370,253,4461,26.7,106
3482,41.7,7,146,98,4392,9.1,107
3483,12.1,10,316,113,1254,18.2,121
3484,44.9,6,367,219,3537,29.2,116
3485,24.3,8,356,177,4914,14.8,93
3486,9.2,10,100,211,3867,10.2,106
3487,34.1,7,195,237,4072,10.4,131
3488,24.1,4,484,236,2021,11.8,99
3489,15.5,10,158,96,5054,18.6,117
3490,51.4,7,345,173,5645,12.0,93
3491,51.4,8,414,176,5811,27.3,97
3492,47.7,7,265,191,3310,16.6,91
3493,12.2,3,488,129,1827,32.4,90
3494,38.7,10,253,135,1970,16.1,109
3495,8.7,9,215,129,2431,9.7,130
3496,16.9,4,273,270,2331,21.7,91
3497,10.2,4,404,82,3321,23.9,131
3498,44.2,9,168,95,3240,14.7,142
3499,18.4,9,393,163,5460,17.8,85
3500,27.1,3,394,133,1996,28.3,112
3501,46.6,8,132,166,5211,8.0,86
3502,52.2,8,110,243,2694,11.1,73
3503,47.8,9,363,145,4029,16.4,120
3504,36.9,3,387,65,2765,11.4,123
3505,38.6,9,141,59,5886,11.5,97
3506,51.1,3,391,235,2574,8.3,145
3507,8.6,4,150,276,1605,14.1,106
3508,42.7,9,431,66,2440,10.8,106
3509,14.9,3,397,63,1697,13.8,149
3510,39.3,6,528,153,2116,8.6,103
3511,28.6,9,320,131,3280,29.4,80
3512,12.1,7,308,98,6128,30.7,146
3513,29.2,10,181,192,5188,21.0,78
3514,42.2,5,352,93,1893,16.4,142
3515,45.2,10,200,244,4987,9.0,78
3516,49.2,6,409,144,2257,28.6,110
3517,15.0,5,507,196,3133,19.9,118
3518,52.6,5,344,87,3158,11.3,87
3519,15.9,4,225,136,1667,30.5,124
3520,51.8,3,185,179,5965,32.2,100
3521,21.4,8,513,176,1924,28.2,84
3522,10.9,7,504,243,5292,13.7,99
3523,24.0,3,179,67,4019,21.6,146
3524,29.4,10,494,88,5235,27.8,151
3525,38.7,4,151,110,3170,23.2,83
3526,48.9,8,278,127,1846,8.3,121
3527,21.8,4,167,210,5908,27.1,70
3528,8.1,5,213,75,3161,19.3,133
3529,36.2,6,151,208,2115,17.7,125
3530,30.9,10,428,154,5673,11.3,95
3531,23.0,8,90,245,4638,22.5,89
3532,49.7,3,123,113,3079,23.5,114
3533,13.8,8,237,114,6256,21.1,142
3534,51.7,7,497,209,4199,15.1,101
3535,47.8,9,484,82,3283,15.4,125
3536,44.5,9,465,217,2809,19.2,104
3537,40.8,10,105,152,2931,14.0,108
3538,10.6,10,149,262,6258,24.3,119
3539,10.7,7,244,206,1288,13.7,117
3540,44.7,9,249,217,6294,25.7,95
3541,44.7,7,300,267,2170,31.2,145
3542,53.4,5,81,143,2125,16.2,109
3543,10.6,9,153,182,3369,21.2,72
3544,51.7,4,117,210,4386,32.5,145
3545,18.7,8,322,230,1963,27.2,136
3546,23.8,10,349,103,5557,23.3,123
3547,34.6,3,435,139,1437,24.5,146
3548,11.4,8,288,171,3198,26.9,129
3549,13.5,10,365,186,2889,23.6,126
3550,41.0,3,224,94,4569,20.7,92
3551,47.8,10,100,61,3526,22.0,130
3552,15.8,9,317,212,1395,19.0,80
3553,23.5,7,225,76,4687,30.8,70
3554,46.8,8,332,210,3420,9.7,86
3555,46.2,9,96,155,5714,11.0,72
3556,34.3,10,427,233,5179,30.3,105
3557,19.0,5,508,136,3064,26.1,97
